"","glottocode","TLI0005","TLI0044","TLI0081","TLI0096","TLI0107","TLI0120","TLI0140","TLI0155","TLI0179","TLI0180","TLI0364","TLI0370","TLI0373","TLI0376","TLI0378","TLI0388","TLI0392","TLI0400","TLI0401","TLI0430","TLI0431","TLI0440","TLI0453","TLI0512","TLI0514","TLI0515","TLI0517","TLI0518","TLI0519","TLI0654","TLI0668","TLI0670","TLI0672","TLI0673","TLI0674","TLI0766","TLI0771","TLI0790","TLI0792","TLI0801","TLI0804","TLI0839","TLI0840","TLI0841","TLI0842","TLI0843","TLI0844","TLI0845","TLI0846","TLI0847","TLI0848","TLI0849","TLI0850","TLI0852","TLI0853","TLI0855","TLI0856","TLI0857","TLI0858","TLI0859","TLI0860","TLI0865","TLI0866","TLI0867","TLI0868","TLI0871","TLI0872","TLI0873","TLI0874","TLI0875","TLI0877","TLI0878","TLI0879","TLI0880","TLI0881","TLI0884","TLI0885","TLI0887","TLI0888","TLI0889","TLI0890","TLI0898","TLI0899","TLI0900","TLI0901","TLI0902","TLI0903","TLI0904","TLI0905","TLI0906","TLI0907","TLI0908","TLI0910","TLI0911","TLI0912","TLI0915","TLI0918","TLI0919","TLI0920","TLI0921","TLI0923","TLI0924","TLI0925","TLI0928","TLI0929","TLI0930","TLI0931","TLI0932","TLI0933","TLI0934","TLI0935","TLI0936","TLI0937","TLI0938","TLI0939","TLI0940","TLI0943","TLI0945","TLI0947","TLI0951","TLI0952","TLI0953","TLI0954","TLI0956","TLI0957","TLI0958","TLI0959","TLI0960","TLI0961","TLI0962","TLI0963","TLI0964","TLI0965","TLI0966","TLI0967","TLI0968","TLI0970","TLI0971","TLI0972","TLI0975","TLI0978","TLI0979","TLI0980","TLI0981","TLI0982","TLI0983","TLI0987","TLI0988","TLI0989","TLI0991","TLI0992","TLI0993","TLI0994","TLI0995","TLI0996","TLI0998","TLI0999","TLI1000","TLI1002","TLI1004","TLI1005","TLI1006","TLI1007","TLI1008","TLI1009","TLI1010","TLI1011","TLI1012","TLI1013","TLI1015","TLI1016","TLI1017","TLI1019","TLI1020","TLI1021","TLI1022","TLI1024","TLI1027","TLI1028","TLI1029","TLI1030","TLI1031","TLI1032","TLI1033","TLI1035","TLI1036","TLI1037","TLI1038","TLI1039","TLI1042","TLI1043","TLI1044","TLI1045","TLI1046","TLI1047","TLI1050","TLI1056","TLI1057","TLI1058","TLI1059","TLI1062","TLI1064","TLI1067","TLI1068","TLI1069","TLI1076","TLI1077","TLI1078","TLI1079","TLI1080","TLI1081","TLI1084","TLI1085","TLI1087","TLI1088","TLI1089","TLI1091","TLI1092","TLI1093","TLI1094","TLI1096","TLI1097","TLI1098","TLI1105","TLI1107","TLI1109","TLI1110","TLI1111","TLI1117"
"507","buki1249","false","false","?","restricted","false","restricted","false","false","false","true","?","?","?","?","?","?","?","?","?","?","?","?","false","false","true","false","false","false","true","Absent","?","Different","Possible","Conjoined","Gap","Identical","?","?","No grammatical marking","Inflectional optative absent","?","FALSE","TRUE","FALSE","FALSE","?","?","?","1","FALSE","2","no distinction","?","?","?","?","FALSE","FALSE",NA,"?","?",NA,NA,"?",NA,"false",NA,NA,"true","true","?","?","?","?","?","?","?","?","?","?","true","Both the A and P arguments","not syncretic","TRUE","semantic and formal","Inflectional future exists",NA,NA,NA,NA,"FALSE","false","?","?","?",NA,"?","?","?","S=Atr=P (neutral)","P=T=G","A precedes P","question particle","num-noun","Final","clitics or affixes","?","?","?","TRUE","?","TRUE","TRUE","?","?","FALSE","?","?","TRUE","TRUE","?","related","TRUE","FALSE","TRUE","FALSE","?","?","FALSE","?","TRUE","normal imperative","special negative","FALSE","FALSE","FALSE","?",NA,NA,"FALSE","dem-noun","demonstrative word","clitics",NA,"negative particle","TRUE","productive full and partial","Related to non-remote demonstratives","?","FALSE",NA,NA,"?","FALSE","TRUE","?","?",NA,"FALSE","immediately preverbal","prefixing","?","?","pronouns sensitive to number","unique associative plural","?","?","FALSE",NA,NA,NA,"?","FALSE","2p with number distinctions","FALSE","?",NA,NA,"Second singular and second plural",NA,NA,"TRUE","TRUE","?","?","?","also non-singular",NA,"?","pronominal plural affixes","?",NA,"?","FALSE","FALSE","double negation","TRUE","TRUE","TRUE","TRUE","negative word","?","more","concatenative","prefixes","suffix","S=Atr=P","P=T=G","?","cat-based","?","?","?","?","not initial",NA,"svo","FALSE","?","?","?","TRUE","TRUE","TRUE","TRUE","?","FALSE","null","?"
"532","buru1296","true","?","false","restricted","false","restricted","false","false","true","true","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","Present","Genitive","Identical","Impossible","Locational","Gap","Different inflection","Identical","'And' different from 'with'","Grammatical marking","Inflectional optative absent","?","?","?","?","?","?","?","?","?","FALSE","2","no distinction","?","?","?","verbal constructions not possible","FALSE","TRUE","absent","?","vigesimal","?","postnominal","?","true","?",NA,"true","true","true","?","?","?","?","?","?","?","?","?","?","false","Both the A and P arguments","syncretic","TRUE","semantic","Inflectional future exists","1","3 or more","large (6-9 cases)","asymmetrical","TRUE","?","?","?","?","Other perfect","?","?","?","?","?","P precedes A","interrogative verb morphology","num-noun",NA,"clitics or affixes","?","?","TRUE","FALSE","?","FALSE","TRUE","?","?","TRUE","FALSE","TRUE","TRUE","?","TRUE","related","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","identity","TRUE","normal imperative","normal negative","FALSE","FALSE","FALSE",NA,"TRUE","FALSE","TRUE","dem-noun","demonstrative word","clitics",NA,NA,NA,"?","Related to remote demonstratives","FALSE","FALSE","FALSE","TRUE","FALSE",NA,NA,"?","?","negative prefix",NA,"?","suffixing","nominal plurality obligatory","all-nouns","pronouns sensitive to number","?","TRUE","?","FALSE","TRUE","affix","post","reduplication","TRUE","2p with number distinctions","TRUE",NA,"Sentential","FALSE","Second singular and second plural",NA,NA,"TRUE","FALSE","definite same as demonstrative","?","?","singular only","FALSE","definite word",NA,"?","first, two-th, three-th","prefixes","FALSE","TRUE","no double negation","TRUE","TRUE","TRUE","TRUE","negative affix","TRUE","four","concatenative","suffixes","suffix","?","?","none","?","Indirect-object construction","Interrogative-based","genitive-noun","Degree word-Adjective","not initial",NA,"sov","FALSE","?","?","?","TRUE","TRUE","TRUE","TRUE","?",NA,"dependent","?"
"578","cayu1262","?","false","?","restricted","false","restricted","false","false","false","false","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","Present","?","?","?","?","?","?","?","?","?","?","No overlap","FALSE","?","FALSE","?","?","?","?","?","?","?","no distinction","?","?","?","verbal constructions not possible","FALSE","FALSE","?","affixes on verbs not possible","decimal",NA,NA,NA,"?","?","excl-as-person",NA,"true","false","?","?","?","?","?","?","?","?","?","?","false","Both the A and P arguments","syncretic",NA,NA,"?","?","?","?","symmetrical","?","?","?","?","?","?","?","?","?","?","?","A precedes P","?","num-noun","?","clitics or affixes","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","related","FALSE","?","?","FALSE","TRUE","TRUE","?","?","TRUE","?","?","?","?","FALSE","?","?","?","FALSE","dem-noun","demonstrative word","clitics",NA,NA,NA,"productive full and partial","Related for all demonstratives","?","TRUE","?","?","?",NA,NA,"?","?","negative prefix",NA,"?","prefixing","?","?","pronouns sensitive to number","?","?","?",NA,NA,"clitic","pre","affix","?","2p with number distinctions","?",NA,"?",NA,"Second singular and second plural",NA,"zero in at least some 3sg forms","TRUE","FALSE","?","?","?",NA,"?","?",NA,"?",NA,"?","FALSE","?","no double negation","TRUE","FALSE","TRUE","TRUE","negative affix","?",NA,"concatenative",NA,"?","S=Atr=P","?","?","?","?","?","noun-genitive","Degree word-Adjective","?",NA,"vos","TRUE","?","?","?","?","TRUE","?","TRUE","?","TRUE","null","?"
"588","cent2050","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Present","Conjunctional","Different","Possible","Locational","?","?","?","'And' identical to 'with'","Grammatical marking","Inflectional optative absent","No overlap","?","?","?","?","?","?","?","?","FALSE","2","no distinction","formally similar","Moderately differentiated","yes, without marking","verbal constructions not possible","TRUE","FALSE","?","affixes on verbs not possible","decimal","XV","prenominal","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","Both the A and P arguments","not syncretic",NA,NA,"Inflectional future exists","?","?","large (6-9 cases)","asymmetrical","TRUE","?","?","?","?","Other perfect","?","?","?","?","?","?","interrogative verb morphology","noun-num",NA,"clitics or affixes","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","?","?","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","unrelated","FALSE","FALSE","TRUE","TRUE","?","TRUE","TRUE","differentiation","TRUE","special imperative","special negative","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","noun-dem","demonstrative word","clitics",NA,NA,"TRUE","productive full and partial",NA,NA,"FALSE","?","?","FALSE","FALSE","FALSE","?","?","negative suffix",NA,"?","suffixing","nominal plurality obligatory","all-nouns","pronouns sensitive to number","same as additive","TRUE","TRUE",NA,"FALSE","clitic","post","?","TRUE","2p with number distinctions","TRUE",NA,"?",NA,"Second singular and second plural",NA,NA,"TRUE","TRUE","definite distinct from demonstrative","indefinite distinct from one","indefinite word",NA,"FALSE","definite word","pronominal plural affixes","Predicate negation also present","first/one-th, two-th, three-th","suffixes","FALSE","?","no double negation","TRUE","FALSE","TRUE","TRUE","negative affix","TRUE",NA,"concatenative","suffixes","suffix","?","?","?","?","Indirect-object construction","?","noun-genitive","Adjective-Degree word","initial",NA,"sov","FALSE","?","?","?","TRUE","TRUE","TRUE","TRUE","?",NA,"?","?"
"602","cent2142","false","false","?","?","false","restricted","false","true","true","true","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","Present","?","?","?","Locational","?","?","?","?","?","Inflectional optative present","No overlap","TRUE","?","FALSE","?","?","?","?","?","?","?","no distinction","?","?","?","verbal constructions not possible","FALSE","FALSE",NA,"affixes on verbs not possible","decimal","?","?","?",NA,"?","excl-as-person","true","true","true","?","?","?","?","?","?","?","?","?","?","false","Both the A and P arguments","syncretic",NA,NA,"?",NA,NA,"large (6-9 cases)","symmetrical","?","?","?","?","?","?","?","?","?","?","?","A and P are fused","question particle","num-noun","Final","clitics or affixes","?","?","TRUE","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","FALSE","TRUE","?","TRUE","?","?","TRUE","normal imperative","special negative","FALSE","TRUE","TRUE","?","?","?","FALSE","dem-noun","demonstrative word","clitics",NA,"negative particle","FALSE","productive full and partial","?","?","TRUE","?","?","FALSE","FALSE","TRUE","?","?",NA,NA,"?","suffixing","?","?","pronouns sensitive to number","?","?","?",NA,"TRUE","clitic","post","?","?","2p number-neutral","?","preverbal word","?","FALSE",NA,"direct and indirect","zero in at least some 3sg forms","TRUE","TRUE","?","?","?",NA,"?","?","nominal plural affixes","?","first, two, three","suffixes","FALSE","?","no double negation","TRUE","FALSE","TRUE","TRUE","negative word","TRUE",NA,"concatenative","suffixes","suffix","S=Atr≠P","?","?","none","?","?","genitive-noun","Degree word-Adjective","not initial","verbal affix or clitic","sov","TRUE","?","?","?","?","TRUE","?","TRUE","?",NA,"null","?"
"605","cent2194","true","?","false","restricted","?","?","false","false","true","true","false","false","false","false","false","true","false","false","false","?","False","True","?","?","?","?","?","?","?","Present","?","Different","Possible","Locational","Gap","?","?","'And' identical to 'with'","Grammatical marking","Inflectional optative absent","?","?","TRUE","?","FALSE","no infixes in verb inflection and agreement","split markers in verb inflection and agreement","3-8","?","FALSE","?","no distinction","?","?","?","?","TRUE","FALSE","absent","affixes on verbs not possible","decimal",NA,NA,NA,"false","true",NA,"true","true","false","split","prae",NA,"false","false","false",NA,NA,"False","separative","true","Both the A and P arguments","not syncretic","TRUE","semantic and formal","No inflectional future","?","1","small (2-3 cases)","asymmetrical","FALSE","false","false",NA,"false",NA,"false","false","true","S=Atr≠P (accusative)","?","A precedes P","question particle","num-noun","Initial","clitics or affixes","?","?","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","?","?","unrelated","TRUE","FALSE","TRUE","TRUE","?","TRUE","?","differentiation","TRUE","special imperative","normal negative","FALSE","FALSE","?","TRUE","TRUE","TRUE","FALSE","?","?","clitics",NA,"negative particle","FALSE","productive full and partial",NA,NA,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE",NA,"?","?","?","?","?","pronouns sensitive to number","?","?","?","TRUE","TRUE","affix","pre","?","FALSE","2p with number distinctions","FALSE",NA,"?","FALSE","Second singular and second plural","?",NA,"TRUE","TRUE","?","?","?",NA,NA,"?","pronominal plural affixes","Predicate negation also present","first, two-th, three-th","suffixes","FALSE","TRUE","?","TRUE","TRUE","TRUE","TRUE","negative word","TRUE","two","?",NA,"?","?","?","?","?","Indirect-object construction","?","noun-genitive","?","initial","?","vso","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","null","TRUE"
"615","cham1312","false","?","?","restricted","?","?","?","true","true","false","false","false","false","false","false","false","false","false","false","False","False","True","true","?","?","?","?","?","?","Present","?","Different","Impossible","?","Gap","Identical","Identical","'And' identical to 'with'","Grammatical marking","Inflectional optative absent","Overlap for either possibility or necessity","?","?","?","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","3-8","?","TRUE","3","no distinction","?","Highly differentiated","yes, without marking","verbal constructions not possible","FALSE","FALSE",NA,"affixes on verbs possible","decimal",NA,NA,NA,NA,"?","plain-i/e","false","true","true","prae","?","true","false","false","false","false","false","False","distributive","true","Only the A argument","not syncretic",NA,NA,"No inflectional future","2 or more",NA,NA,NA,"FALSE","true","true","false","false",NA,"false","false","true","S=Atr≠P (accusative)","?",NA,"question particle","num-noun","Initial","?","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","?","TRUE","TRUE","?","TRUE","TRUE","unrelated","FALSE","?","?","TRUE","TRUE","TRUE","TRUE","identity","?","normal imperative","special negative","FALSE","FALSE","TRUE","?","?","?","FALSE","dem-noun","demonstrative word","?","?","negative particle",NA,"productive full and partial",NA,"FALSE","FALSE","FALSE","TRUE","FALSE",NA,NA,"TRUE","FALSE",NA,NA,"immediately preverbal",NA,"nominal plurality optional","humans-only","pronouns sensitive to number","same as additive","TRUE","?",NA,"TRUE",NA,NA,"?","FALSE","?","TRUE",NA,"?","FALSE","?","indirect only",NA,"TRUE","FALSE","definite distinct from demonstrative","?","?",NA,NA,"definite word",NA,"No predicate negation","first, two-th, three-th","suffixes","FALSE","TRUE","no double negation","TRUE","FALSE","TRUE","TRUE","negative word","TRUE",NA,"isolating","?",NA,"?","?","?","?","Secondary-object construction","?","noun-genitive","Degree word-Adjective","?","separate particle","vso","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","null","TRUE"
"646","chim1301","true","false","?","restricted","false","restricted","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","FALSE","?","?","?","?","1","?","?","?","?","?","?","?","?","?","absent","?","?",NA,NA,"?","false","?","plain-i/e","?","?","?","?","?","?","?","?","?","?","?","?","?","true","?","?",NA,NA,"?","1","1","?","?","?","false","?","?","?","?","?","?","?","S=Atr=P (neutral)","?","?","interrogative verb morphology","noun-num",NA,"clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","clitics",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","suffixing",NA,NA,"?",NA,"TRUE","FALSE","?","?","affix","post","?","?","?","?",NA,"?","?","?","?","?","?","?","definite distinct from demonstrative",NA,NA,"?","?","definite affix",NA,"?","?","?","FALSE","?","double negation","?","FALSE","TRUE","TRUE","negative affix","?",NA,NA,"suffixes",NA,"S=Atr=P","P=T=G","?","cat-based","?","?","genitive-noun","?","?","?","svo","TRUE","?","?","?","?","TRUE","?","FALSE","?","TRUE","?","?"
"659","chit1248","true","false","?","restricted","false","restricted","false","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","absent","?","?","?","prenominal","final","true","?",NA,NA,"true","true","?","?","?","?","?","?","?","?","?","?","false","?","?",NA,NA,"?","1","1","?","?","?","?","?","?","?","?","?","?","?","?","?","?","question particle","noun-num","Final","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,"?","suffixing","nominal plurality obligatory","humans-only","pronouns sensitive to number","?","?","?","?","?","affix","post","?","?","?","?",NA,"?","?","?","indirect only","?","TRUE","FALSE","?","?","?","?","?","?",NA,"?","?","?","FALSE","?","no double negation","?","FALSE","TRUE","TRUE","negative affix","?",NA,"concatenative","suffixes","suffix","S=Atr=P","?","?","none","?","Interrogative-based","genitive-noun","Adjective-Degree word","?","separate particle","sov","FALSE","?","?","?","?","TRUE","?","TRUE","?",NA,"null","?"
"687","coah1252","true","?","?","?","false","restricted","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","1","1","?","?","?","?","?","?","?","?","?","?","?","?","?","?","interrogative verb morphology","?",NA,"?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","identity","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","FALSE","?","?","?","FALSE","?","?","?","?","negative suffix",NA,"?","?","?","?","?","?","?","?","?","?","affix","post","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","prefixes","?","?","no double negation","?","FALSE","?","TRUE","negative affix","TRUE",NA,"isolating","suffixes",NA,"?","?","?","none","?","?","genitive-noun","?","?","?","sov","FALSE","?","?","?","?","?","?","?","?",NA,"?","?"
"705","coos1249","?","true","?","restricted","false","semi-restricted","false","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","Present","Conjunctional","Different","Impossible","?","?","?","Differentiated","'And' different from 'with'","?","Inflectional optative absent","Overlap for either possibility or necessity","FALSE","?","TRUE","?","?","?","?","?","?","2","?","?","?","?","verbal constructions not possible","?","?","?","?","?","?","prenominal","initial","?","?","plain-i/e",NA,"true","true","?","?","?","?","?","?","?","?","?","?","false","Both the A and P arguments","not syncretic",NA,NA,"?","?","?","large (6-9 cases)","symmetrical","?","false","?","?","?","?","?","?","?","S=Atr=P (neutral)","?","A and P are fused","question particle","num-noun","Final","clitics or affixes","?","?","TRUE","FALSE","FALSE","TRUE","FALSE","?","?","?","?","?","?","?","TRUE","?","FALSE","TRUE","TRUE","?","?","FALSE","?","identity","TRUE","normal imperative","normal negative","TRUE","FALSE","TRUE","?","?","?","?","dem-noun","demonstrative word","clitics",NA,"negative particle",NA,"productive full and partial","?","FALSE","TRUE","?","?","FALSE",NA,NA,"?","?",NA,NA,"?","suffixing","nominal plurality obligatory","humans-only","pronouns sensitive to number","?","TRUE","FALSE",NA,NA,"clitic","post","?","?","2p with number distinctions","?","preverbal word","?",NA,"Second singular and second plural","indirect only","zero in all 3rd person forms","TRUE","FALSE","definite distinct from demonstrative",NA,NA,NA,"?","definite word",NA,"Predicate negation also present","?",NA,"FALSE","?","no double negation","TRUE","FALSE","TRUE","TRUE","negative word","TRUE",NA,"concatenative","suffixes","?","S=Atr=P","?","?","?","Secondary-object construction","Interrogative-based","?","Degree word-Adjective","initial","separate particle","word order free","TRUE","?","?","?","?","TRUE","?","TRUE","?","TRUE","null","?"
