"glottocode","name","isocodes","level","glottolog.macroarea","latitude","longitude","autotyp.continent","autotyp.area","comment","level1","level2","level3","level4","level5","level6","level7","level8","level9","level10","level11","level12","level13","level14","level15","level16","level17","level18","level19","level20","level21","level22","level23","level24","level25","level26","level27"
"cent2127","Central Alaskan Yupik","esu","language","North America",60.3062,-161.486,"W N America","Alaska-Oregon",NA,"eski1264","eski1265","yupi1267","cent2127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chac1251","Chácobo","cao","language","South America",-12.133,-66.7164,"S America","NE South America",NA,"pano1259","pano1256","main1279","pano1257","boli1261","chac1251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chan1313","Chang Naga","nbc","language","Eurasia",26.4336,94.9536,"S/SE Asia","Southeast Asia",NA,"sino1245","brah1260","kony1246","kony1247","sout3407","chan1331","chan1313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chec1245","Chechen","che","language","Eurasia",43.5,45.5,"W and SW Eurasia","Greater Mesopotamia",NA,"nakh1245","nakh1246","chec1244","chec1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cher1273","Cherokee","chr","language","North America",35.4664,-83.163,"E N America","E North America",NA,"iroq1247","cher1273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chuk1273","Chukchi","ckt","language","Eurasia",68.6436,170.045,"N-C Asia","N Coast Asia",NA,"chuk1271","chuk1272","chuk1273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chuv1255","Chuvash","chv","language","Eurasia",55.48701,47.16298,"N-C Asia","Inner Asia",NA,"turk1311","bolg1249","chuv1255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"como1259","Comox","coo","language","North America",49.7233,-124.967,"W N America","Alaska-Oregon",NA,"sali1255","coas1325","cent2129","nort3421","como1259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cupe1243","Cupeño","cup","language","North America",33.3148,-116.515,"W N America","California",NA,"utoa1244","nort2953","cali1246","cupa1239","cahu1263","cupe1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"czec1258","Czech","ces","language","Eurasia",49.873398,15.10437,"W and SW Eurasia","Europe",NA,"indo1319","clas1257","balt1263","slav1255","west2792","czec1260","czec1258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daga1275","Daga","dgz","language","Papunesia",-9.9747,149.263,"NG and Oceania","S New Guinea",NA,"daga1274","cent2401","sout3381","daga1275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dera1245","Dera (Indonesia)","kbv","language","Papunesia",-3.52309,140.947,"NG and Oceania","N Coast New Guinea",NA,"sena1264","dera1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dhar1247","Dhargari","dhr","language","Australia",-24.0601,114.847,"Australia","S Australia",NA,"pama1250","sout3134","pilb1234","mant1266","wari1270","dhar1247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"djee1236","Djeebbana","djj","language","Australia",-12.0133,134.097,"Australia","N Australia",NA,"mani1293","nakk1234","djee1236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dong1288","Dongola","dgl","dialect","Africa",18.25,30.75,"Africa","N Africa",NA,"nubi1251","nile1239","kenu1236","dong1288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dumi1241","Dumi","dus","language","Eurasia",27.45849,86.75699,"S/SE Asia","Indic",NA,"sino1245","hima1249","maha1306","kira1253","west2424","uppe1413","dumi1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"east2440","East Makian","mky","language","Papunesia",0.07337,127.423,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","sout3229","raja1255","sout3231","east2439","east2440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"east2652","Eastern Oromo","hae","language","Africa",8.67428,41.4395,"Africa","Greater Abyssinia",NA,"afro1255","cush1243","east2699","lowl1267","sout3055","main1283","nucl1701","nucl1736","cent2302","sout3218","east2652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"esto1258","Estonian","ekk","language","Eurasia",58.55,25.82,"N-C Asia","Inner Asia",NA,"ural1272","finn1317","coas1319","neva1234","cent2329","esto1258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eude1234","Eudeve","eud","language","North America",28.5,-110,"C America","Mesoamerica",NA,"utoa1244","sout3136","opat1247","eude1234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"even1259","Evenki","evn","language","Eurasia",61.972,94.689,"N-C Asia","Inner Asia",NA,"tung1282","nort3417","nort3147","even1259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"even1260","Even","eve","language","Eurasia",70.6687,130.914,"N-C Asia","Inner Asia",NA,"tung1282","nort3417","nort3147","ewen1234","even1260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"finn1318","Finnish","fin","language","Eurasia",64.7628,25.5577,"N-C Asia","Inner Asia",NA,"ural1272","finn1317","coas1319","neva1234","nort3282","nucl1717","finn1318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gaam1241","Gaam","tbi","language","Africa",11.4674,33.9797,"Africa","African Savannah",NA,"east2386","gaam1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"garo1247","Garo","grt","language","Eurasia",25.2954,90.462,"S/SE Asia","Southeast Asia",NA,"sino1245","brah1260","bodo1279","garo1247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"goli1247","Golin","gvf","language","Papunesia",-6.2249,144.8505,"NG and Oceania","Interior New Guinea",NA,"nucl1709","cent2120","simb1258","nucl1617","goli1246","goli1247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gude1246","Gude","gde","language","Africa",10.2138,13.403,"Africa","African Savannah",NA,"afro1255","chad1250","bium1280","sout3145","bium1271","gude1247","gude1248","fali1290","gude1246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guru1261","Gurung","gvr","language","Eurasia",27.41687,86.28988,"S/SE Asia","Indic",NA,"sino1245","bodi1256","kaik1248","ghal1247","tama1367","guru1260","guru1261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"halh1238","Halh Mongolian","khk","language","Eurasia",48.32397,106.28874,"N-C Asia","Inner Asia",NA,"mong1349","mong1329","oira1260","khal1273","mong1331","halh1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hind1269","Hindi","hin","language","Eurasia",25,77,"S/SE Asia","Indic",NA,"indo1319","clas1257","indo1320","indo1321","midd1375","cont1248","midl1245","shau1239","indo1322","west2812","hind1270","hind1269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hixk1239","Hixkaryána","hix","language","South America",-0.16265,-58.80153,"S America","NE South America",NA,"cari1283","paru1239","waiw1245","hixk1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hual1241","Huallaga Huánuco Quechua","qub","language","South America",-9.57135,-75.594,"S America","Andean",NA,"quec1387","quec1386","cent2141","apam1237","hual1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"huns1239","Hun-Saare","dud","language","Africa",10.7898,5.07312,"Africa","African Savannah",NA,"atla1278","volt1241","benu1247","kain1275","cent2242","duka1247","duka1250","huns1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hunz1247","Hunzib","huz","language","Eurasia",42.0808,46.1369,"W and SW Eurasia","Greater Mesopotamia",NA,"nakh1245","dagh1238","avar1255","tsez1239","east2368","hunz1247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ikkk1242","Ik","ikx","language","Africa",3.61407,34.2507,"Africa","S Africa",NA,"kuli1252","ikkk1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"imba1240","Imbabura Highland Quichua","qvi","language","South America",0.31776,-78.3729,"S America","Andean",NA,"quec1387","colo1257","ecua1249","imba1241","imba1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"imon1245","Imonda","imn","language","Papunesia",-3.31228,141.171,"NG and Oceania","N Coast New Guinea",NA,"bord1247","wari1265","nucl1773","imon1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ingu1240","Ingush","inh","language","Eurasia",43.11,45.03,"W and SW Eurasia","Greater Mesopotamia",NA,"nakh1245","nakh1246","chec1244","ingu1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"isth1244","Isthmus Zapotec","zai","language","North America",16.4548,-94.8444,"C America","Mesoamerica",NA,"otom1299","east2557","popo1292","zapo1436","zapo1437","nucl1765","core1259","cent2146","west2947","exte1234","isth1244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"itel1242","West Itelmen","itl","language","Eurasia",56.046173,156.30704,"N-C Asia","N Coast Asia",NA,"chuk1271","kamc1243","itel1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kadu1257","Kadugli",NA,"dialect","Africa",10.84,29.49,"Africa","African Savannah",NA,"kadu1256","cent2229","katc1251","katc1249","kadu1257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kala1399","Kalaallisut","kal","language","North America",69.3761,-52.864,"E N America","E North America",NA,"eski1264","eski1265","inui1246","gree1280","kala1399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kalm1244","Kalmyk",NA,"dialect","Eurasia",46.36,46.88,"N-C Asia","Inner Asia",NA,"mong1349","mong1329","oira1260","khal1273","mong1331","kalm1243","kalm1244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kama1373","Kamayurá","kay","language","South America",-12.2661,-53.4651,"S America","NE South America",NA,"tupi1275","east2909","mawe1252","awet1245","tupi1276","kama1373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kapr1245","Kapriman","dju","language","Papunesia",-4.51011,143.241,"NG and Oceania","N Coast New Guinea",NA,"sepi1257","sepi1258","cent2234","nucl1586","kapr1244","kapr1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kara1465","Karachay-Balkar","krc","language","Eurasia",43.565,42.2606,"W and SW Eurasia","Greater Mesopotamia",NA,"turk1311","comm1245","kipc1240","kipc1239","nort3424","west1472","kauk1241","kara1465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kara1483","Karamojong","kdj","language","Africa",2.45157,34.2761,"Africa","S Africa",NA,"nilo1247","east2418","teso1247","teso1248","turk1307","kara1483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"karb1241","Hills Karbi","mjw","language","Eurasia",25.7317,93.0462,"S/SE Asia","Southeast Asia",NA,"sino1245","kuki1245","karb1240","karb1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kett1243","Ket","ket","language","Eurasia",63.7551,87.5466,"N-C Asia","Inner Asia",NA,"yeni1252","nort2746","kett1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kewa1250",NA,NA,NA,"Papunesia",-6.5,143.83,"NG and Oceania","Interior New Guinea","Coordinates from WALS for this node used","nucl1709","enga1254","kewa1249","anga1291","anga1313","kewa1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"khal1275","Khaling","klr","language","Eurasia",27.3912,87.5053,"S/SE Asia","Indic",NA,"sino1245","hima1249","maha1306","kira1253","west2424","uppe1413","khal1275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kili1267","Kilivila","kij","language","Papunesia",-8.72574,151.072,"NG and Oceania","S New Guinea",NA,"aust1307","mala1545","east2712","ocea1241","west2818","papu1253","peri1258","kili1270","kili1266","kili1271","kili1267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kili1268","Kiliwa","klb","language","North America",30.5471,-115.123,"C America","Mesoamerica",NA,"coch1271","yuma1250","kili1268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kiow1266","Kiowa","kio","language","North America",34.9403,-98.9042,"E N America","Basin and Plains",NA,"kiow1265","kiow1266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kire1240","Kire","geb","language","Papunesia",-4.25927,144.711,"NG and Oceania","N Coast New Guinea",NA,"ramu1234","lowe1439","kire1239","kire1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kiss1245",NA,NA,NA,"Africa",8.83,-10.17,"Africa","African Savannah","Coordinates from WALS for this node used","atla1278","mela1257","bull1245","kiss1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kobo1249","Kobon","kpw","language","Papunesia",-5.16446,144.46,"NG and Oceania","Interior New Guinea",NA,"nucl1709","mada1298","kala1403","kala1404","kobo1249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"koko1269","Kokota","kkk","language","Papunesia",-8.16481,159.191,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","west2818","meso1253","newi1242","stge1234","nort3225","sant1458","cent2063","koko1269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kore1280","Korean","kor","language","Eurasia",37.54,126.98,"N-C Asia","N Coast Asia",NA,"kore1284","kore1280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"koro1312","Korowai","khe","language","Papunesia",-5.26952,140.047,"NG and Oceania","S New Guinea",NA,"nucl1709","cent2116","awyu1265","grea1275","beck1235","koro1312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kron1241","Krongo","kgo","language","Africa",10.514,30.003,"Africa","African Savannah",NA,"kadu1256","cent2229","east2424","kron1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kuku1280","Kuku-Uwanh","uwa","language","Australia",-14.0756,141.724,"Australia","N Australia",NA,"pama1250","pama1251","comp1236","wika1239","kuku1276","kuku1277","pama1253","kuku1280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kups1238","Kupsabiny","kpz","language","Africa",1.33197,34.5991,"Africa","S Africa",NA,"nilo1247","sout2830","kale1246","elgo1240","kups1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kwan1273","Kwangali","kwn","language","Africa",-17.9026,19.256,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","cent2260","njil1234","sout3233","kune1234","kwan1288","kwan1273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lagw1237","Lagwan","kot","language","Africa",11.5592,14.9884,"Africa","African Savannah",NA,"afro1255","chad1250","bium1280","nort3156","koto1267","koto1263","lagw1237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lamb1269","Lambadi","lmn","language","Eurasia",16.5734,76.9717,"S/SE Asia","Indic",NA,"indo1319","clas1257","indo1320","indo1321","midd1375","cont1248","midl1245","apab1234","guja1255","raja1256","west2831","lamb1269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lang1324","Lango (Uganda)","laj","language","Africa",2.13867,33.0553,"Africa","S Africa",NA,"nilo1247","west2493","lwoo1234","sout2831","lang1323","lang1324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"leal1235","Lealao Chinantec","cle","language","North America",17.3162,-95.9265,"C America","Mesoamerica",NA,"otom1299","west2783","otop1241","chin1484","cent2365","sout3333","chin1489","leal1235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lena1238","Lenakel","tnl","language","Papunesia",-19.4763,169.261,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","sout3173","sout2868","tann1242","nort3218","lena1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lewo1242","Lewo","lww","language","Papunesia",-16.7612,168.334,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","nort3195","cent2269","epie1239","epii1237","lame1259","lewo1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lezg1247","Lezgian","lez","language","Eurasia",41.5157,47.8951,"W and SW Eurasia","Greater Mesopotamia",NA,"nakh1245","dagh1238","lezg1248","nucl1321","east2790","east2367","aghu1259","lezg1247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lith1251","Lithuanian","lit","language","Eurasia",55.1429,23.9601,"N-C Asia","Inner Asia",NA,"indo1319","clas1257","balt1263","east2280","lith1251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lowe1415","Lower Grand Valley Dani","dni","language","Papunesia",-4.25684,138.992,"NG and Oceania","Interior New Guinea",NA,"nucl1709","dani1287","cent2233","gran1246","sout3374","lowe1415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lugb1240","Lugbara","lgg","language","Africa",3.02245,30.8642,"Africa","S Africa",NA,"cent2225","moru1252","cent2043","lugb1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lund1266","Lunda","lun","language","Africa",-11.1793,23.8662,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","cent2260","njil1234","sout3233","chok1246","ruun1239","lund1275","lund1266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"luva1239","Luvale","lue","language","Africa",-13.5382,22.2924,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","cent2260","njil1234","sout3233","chok1246","chok1244","chok1247","luva1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"macu1259","Macushi","mbc","language","South America",4.31861,-60.2209,"S America","NE South America",NA,"cari1283","vene1261","pemo1246","pemo1247","macu1259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mais1250","Maisin","mbq","language","Papunesia",-9.22853,148.731,"NG and Oceania","S New Guinea",NA,"aust1307","mala1545","east2712","ocea1241","west2818","papu1253","nucl1744","nort2848","aret1241","mais1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"male1289","Maleu-Kilenge","mgl","language","Papunesia",-5.61613,148.445,"NG and Oceania","N Coast New Guinea",NA,"aust1307","mala1545","east2712","ocea1241","west2818","nort3206","nger1241","viti1243","male1289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mamm1241","Mam","mam","language","North America",14.8034,-91.7231,"C America","Mesoamerica",NA,"maya1287","core1254","quic1274","grea1277","mame1240","mamm1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mana1295","Manam","mva","language","Papunesia",-4.07921,145.033,"NG and Oceania","N Coast New Guinea",NA,"aust1307","mala1545","east2712","ocea1241","west2818","nort3206","scho1242","kair1261","mana1294","bamm1241","mana1301","mana1295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mand1446","Mandan","mhq","language","North America",46.83,-101,"E N America","Basin and Plains",NA,"siou1252","core1249","mand1446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mang1394","Mangbetu","mdj","language","Africa",2.5511,27.0712,"Africa","S Africa",NA,"cent2225","mang1393","mang1424","mang1394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mans1258","Northern Mansi","mns","language","Eurasia",64.4118,61.344,"N-C Asia","Inner Asia",NA,"ural1272","mans1269","nort3271","mans1258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mara1378","Marathi","mar","language","Eurasia",17.9344,76.6665,"S/SE Asia","Indic",NA,"indo1319","clas1257","indo1320","indo1321","midd1375","cont1248","indo1325","mara1416","mara1422","oldm1248","mode1268","mara1378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mara1382","Mara Chin","mrh","language","Eurasia",22.1138,93.0387,"S/SE Asia","Southeast Asia",NA,"sino1245","kuki1245","kuki1246","cent2330","mara1381","nucl1757","mara1382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mara1385","Marra","mec","language","Australia",-14.7927,134.865,"Australia","N Australia",NA,"mang1423","mara1414","mara1385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maru1249","Maru","mhx","language","Eurasia",24.942535,99.8338,"S/SE Asia","Southeast Asia",NA,"sino1245","burm1265","lolo1265","burm1266","nort2720","maru1254","maru1249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"masa1300","Masai","mas","language","Africa",-3.1419,36.4573,"Africa","S Africa",NA,"nilo1247","east2418","teso1247","lotu1248","onga1238","nucl1431","masa1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mbaa1245","Mba","mfc","language","Africa",1.06885,25.143,"Africa","S Africa",NA,"atla1278","volt1241","nort3149","came1255","uban1244","mbai1246","ndun1247","ndun1248","mbaa1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mbum1254","Mbum","mdd","language","Africa",7.5789,14.2722,"Africa","African Savannah",NA,"atla1278","volt1241","nort3149","came1255","mbum1257","mbum1254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"meen1242","Me'en","mym","language","Africa",6.63207,35.6255,"Africa","Greater Abyssinia",NA,"surm1244","sout2836","sout2837","past1248","meen1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mina1269","Minaveha","mvn","language","Papunesia",-9.59922,150.501,"NG and Oceania","S New Guinea",NA,"aust1307","mala1545","east2712","ocea1241","west2818","papu1253","nucl1744","nort2848","aret1241","taup1241","mina1269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mini1256","Minica Huitoto","hto","language","South America",-1.54535,-73.1107,"S America","NE South America",NA,"huit1251","nucl1659","mini1255","mini1256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mono1275","Mono (USA)","mnr","language","North America",37.1935,-119.347,"W N America","California",NA,"utoa1244","nort2953","numi1242","west2621","mono1275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
