"glottocode","name","isocodes","level","glottolog.macroarea","latitude","longitude","autotyp.continent","autotyp.area","comment","level1","level2","level3","level4","level5","level6","level7","level8","level9","level10","level11","level12","level13","level14","level15","level16","level17","level18","level19","level20","level21","level22","level23","level24","level25","level26","level27"
"nama1266","Nama (Papua New Guinea)","nmx","language","Papunesia",-8.66403,141.706,"NG and Oceania","S New Guinea",NA,"more1255","more1256","namb1292","nama1270","nama1266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nama1268","Namakura","nmk","language","Papunesia",-16.8979,168.569,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","nort3195","cent2269","nama1268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nami1256","Namia","nnm","language","Papunesia",-3.85538,141.788,"NG and Oceania","N Coast New Guinea",NA,"sepi1257","yell1247","nami1256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"namu1246","Namuyi","nmy","language","Eurasia",28.5909,101.898,"S/SE Asia","Southeast Asia",NA,"sino1245","burm1265","naqi1236","naic1235","namu1246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nana1257","Nanai","gld","language","Eurasia",48.43426,134.79726,"N-C Asia","N Coast Asia",NA,"tung1282","orok1264","nana1257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nand1266","Nandi","niq","language","Africa",0.793737,35.408478,"Africa","S Africa",NA,"nilo1247","sout2830","kale1246","cent2293","plat1260","west3004","nand1266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nang1262","Nanggu","ngr","language","Papunesia",-10.7441,165.887,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","temo1244","reef1242","nang1262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nant1250","Nanti","cox","language","South America",-12.1018,-72.3507,"S America","NE South America",NA,"araw1281","sout3131","kamp1244","prea1240","asha1244","mats1245","nant1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nara1262","Nara","nrb","language","Africa",15.3251,37.499,"Africa","Greater Abyssinia",NA,"nara1262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"narr1259","Narrinyeri","nay","language","Australia",-36.2301,140.158,"Australia","S Australia",NA,"pama1250","sout3135","vict1234","lowe1401","yara1253","narr1259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naru1238","Narungga","nnr","language","Australia",-34.69,137.535,"Australia","S Australia",NA,"pama1250","aran1266","thur1253","core1260","sout2760","naru1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natc1249","Natchez","ncz","language","North America",31.75,-91.33,"E N America","E North America",NA,"natc1249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nati1243","Natioro","nti","language","Africa",10.7176,-5.19517,"Africa","African Savannah",NA,"atla1278","volt1241","nort3149","gura1261","samu1243","nati1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nati1244","Nati",NA,"language","Papunesia",-16.468709,167.496054,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","nort3195","cent2269","mala1539","west2871","peri1262","nind1243","nati1244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natu1246","Natügu","ntu","language","Papunesia",-10.6771,165.835,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","temo1244","reef1242","natu1250","natu1246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naue1237","Nauete","nxa","language","Papunesia",-8.70733,126.741,"NG and Oceania","Oceania",NA,"aust1307","mala1545","timo1265","east2894","kawa1289","naue1237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nava1243","Navajo","nav","language","North America",36.33,-109.38,"W N America","Basin and Plains",NA,"atha1245","atha1246","atha1247","apac1239","sout3151","west2810","nava1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nawu1242","Nawuri","naw","language","Africa",8.45116,0.04947,"Africa","African Savannah",NA,"atla1278","volt1241","kwav1236","nyoa1234","poto1254","tano1248","guan1278","nort3204","otin1234","moun1254","nawu1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naxi1245","Naxi","nxq","language","Eurasia",27.5,100,"S/SE Asia","Southeast Asia",NA,"sino1245","burm1265","naqi1236","naic1235","nais1236","naxi1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ncan1245","Ncane-Mungong","ncr","language","Africa",6.50696,10.5312,"Africa","African Savannah",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","bebo1243","east2730","nsar1239","noon1245","ncan1246","ncan1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ndam1239","Ndamba","ndj","language","Africa",-8.40485,36.0271,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","east2731","pogo1242","ndam1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ndam1251","Ndam","ndm","language","Africa",9.79369,17.326,"Africa","African Savannah",NA,"afro1255","chad1250","east2632","east2640","east2775","east2643","ndam1255","ndam1251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nden1248","Ndengereko","ndg","language","Africa",-7.54628,38.958,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","east2731","rufi1235","rufi1236","matu1263","nden1248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ndob1238","Ndobo","ndw","language","Africa",1.32539,18.6151,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","cent2260","nort3376","rive1266","ngir1248","ngir1252","ngir1254","libi1251","libi1242","ndob1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ndog1248","Ndogo","ndz","language","Africa",7.73028,27.5588,"Africa","African Savannah",NA,"atla1278","volt1241","nort3149","came1255","uban1244","sere1262","sere1266","sere1263","ndog1247","ndog1248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ndom1245","Ndom","nqm","language","Papunesia",-7.93553,138.019,"NG and Oceania","S New Guinea",NA,"kolo1268","ndom1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ndun1249","Ndunga","ndt","language","Africa",2.3886,21.5755,"Africa","S Africa",NA,"atla1278","volt1241","nort3149","came1255","uban1244","mbai1246","ndun1247","ndun1248","ndun1249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nege1240","Negeri Sembilan Malay","zmi","language","Eurasia",2.66503,102.291,"S/SE Asia","Southeast Asia",NA,"aust1307","mala1545","mala1536","nort3170","mala1538","nucl1806","nort3388","keri1253","mina1280","nege1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"negi1245","Negidal","neg","language","Eurasia",52.96584,139.20575,"N-C Asia","N Coast Asia",NA,"tung1282","nort3417","nort3147","negi1246","negi1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neha1247","Nehan","nsn","language","Papunesia",-4.56875,154.2,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","west2818","meso1253","newi1242","stge1234","nort3225","neha1246","nucl1750","neha1247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nend1239","Nend","anh","language","Papunesia",-5.04271,144.886,"NG and Oceania","N Coast New Guinea",NA,"nucl1709","mada1298","kala1403","sout3148","soge1235","apal1258","grea1297","atan1241","nend1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nene1249","Tundra Nenets","yrk","language","Eurasia",66.1775,71.0234,"N-C Asia","Inner Asia",NA,"ural1272","samo1298","enet1251","nene1251","nene1249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neng1238","Nengone","nen","language","Papunesia",-21.5305,167.964,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","sout3173","newc1243","loya1239","neng1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nenn1238","Nen","nqn","language","Papunesia",-8.62183,142.032,"NG and Oceania","S New Guinea",NA,"more1255","more1256","namb1292","nenn1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nepa1254","Nepali","npi","language","Eurasia",28,85,"S/SE Asia","Indic",NA,"indo1319","clas1257","indo1320","indo1321","midd1375","cont1248","midl1245","indo1310","east1436","nepa1254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nese1235","Nese",NA,"language","Papunesia",-15.952608,167.222769,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","nort3195","cent2269","mala1539","nort3223","nort3230","nese1235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"newa1246","Kathmandu Valley Newari","new","language","Eurasia",27.67,85.326,"S/SE Asia","Indic",NA,"sino1245","hima1249","maha1306","newa1245","newa1247","newa1246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nezp1238","Nez Perce","nez","language","North America",46.3073,-116.408,"W N America","Basin and Plains",NA,"saha1239","nezp1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ngaa1240","Ngaanyatjarra","ntj","language","Australia",-25.7514,127.602,"Australia","S Australia",NA,"pama1250","dese1234","wati1241","pint1254","nucl1724","wang1300","tjar1234","ngaa1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ngab1239","Ngäbere","gym","language","North America",8.8251,-82.3911,"C America","Mesoamerica",NA,"chib1249","core1252","isth1243","east2569","guay1266","ngab1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ngal1292","Ngalkbun","ngk","language","Australia",-13.9783,133.936,"Australia","N Australia",NA,"gunw1250","ngal1292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ngal1296","Ngala-Santandrea",NA,"language","Africa",6.63187,24.61853,"Africa","African Savannah",NA,"atla1278","volt1241","nort3149","came1255","uban1244","zand1246","bara1360","ngal1296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ngam1268","Ngambay","sba","language","Africa",8.57051,15.414,"Africa","African Savannah",NA,"cent2225","sara1341","sbbo1237","nucl1719","sara1349","cent2044","sara1345","ngam1268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ngan1291","Nganasan","nio","language","Eurasia",73.1354,86.2106,"N-C Asia","Inner Asia",NA,"ural1272","samo1298","ngan1291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ngan1295","Ngandi","nid","language","Australia",-12.8448,134.649,"Australia","N Australia",NA,"gunw1250","east2701","ngan1295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ngar1283","Ngarnka","nji","language","Australia",-17.42,134.73,"Australia","N Australia",NA,"mirn1241","guda1245","ngar1283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ngar1284","Ngarinyin","ung","language","Australia",-16.4006,126.433,"Australia","N Australia",NA,"worr1236","ngar1284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ngar1285","Ngarnawu",NA,"dialect","Australia",-15.700055,127.452018,"Australia","N Australia",NA,"worr1236","ngar1284","ngar1285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ngas1240","Ngas","anc","language","Africa",9.32042,9.46146,"Africa","African Savannah",NA,"afro1255","chad1250","west2785","west2714","west2799","west2717","ngas1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ngba1284","Ngbaka Ma'bo","nbm","language","Africa",4,18.12,"Africa","S Africa",NA,"atla1278","volt1241","nort3149","came1255","uban1244","ngba1292","west2836","rive1263","bwak1244","ngba1284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ngba1285","Ngbaka Minagende","nga","language","Africa",2.98887,18.994,"Africa","S Africa",NA,"atla1278","volt1241","nort3149","gbay1279","gbay1280","gban1259","manz1241","ngba1285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ngeq1245","Kriang-Khlor","ngt","language","Eurasia",15.6211,106.877,"S/SE Asia","Southeast Asia",NA,"aust1305","katu1271","taoi1247","ngeq1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ngge1241","Nggem","nbq","language","Papunesia",-3.62735,139.011,"NG and Oceania","Interior New Guinea",NA,"nucl1709","dani1287","ngge1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ngit1239","Ngiti","niy","language","Africa",1.30455,30.2242,"Africa","S Africa",NA,"cent2225","lend1246","ngit1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ngom1268","Ngombe (Democratic Republic of Congo)","ngc","language","Africa",1.45357,20.14148,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","cent2260","nort3376","rive1266","ngir1248","ngir1250","ngom1276","ngom1274","ngom1268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ngul1236","Nguluwan","nuw","language","Papunesia",8.45,137.34,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","yape1250","ngul1236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ngur1261","Wilson River (Grey Range)","nbx","language","Australia",-27.58,142.45,"Australia","S Australia",NA,"pama1250","karn1253","badj1246","east2872","ngur1261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nhan1238","Nhanda","nha","language","Australia",-27.42523643,114.2680442,"Australia","S Australia",NA,"pama1250","sout3134","kart1249","nhan1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nhen1239","Nhengatu","yrl","language","South America",1.04503,-66.9646,"S America","NE South America",NA,"tupi1275","mawe1252","awet1245","tupi1276","sout3271","tupi1287","nhen1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nica1252","Nicaragua Creole English","bzk","language","North America",12.4402,-83.7386,"C America","Mesoamerica",NA,"indo1319","clas1257","germ1287","nort3152","west2793","nort3175","angl1264","angl1265","late1254","merc1242","macr1271","guin1259","cari1284","west2854","misk1243","beli1261","nica1252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nige1253","Hausa States Fulfulde","fuv","language","Africa",10.9972,11.1188,"Africa","African Savannah",NA,"atla1278","nort3146","peul1234","fula1264","fula1265","nige1253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"niha1238","Nihali","nll","language","Eurasia",21.1886,76.3318,"S/SE Asia","Indic",NA,"niha1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nila1242","Nilamba","nim","language","Africa",-4.50002,34.3068,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","east2731","nyat1247","nila1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nina1238","Ninam","shb","language","South America",4.03894,-62.7801,"S America","NE South America",NA,"yano1268","nina1239","nina1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nisg1240","Nisga'a","ncg","language","North America",55.199,-129.192,"W N America","Alaska-Oregon",NA,"tsim1258","nish1242","nisg1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"niua1240","Niuafo'ou","num","language","Papunesia",-15.6014,-175.64,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","cent2060","east2445","poly1242","nucl1485","east2758","niua1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"niue1239","Niuean","niu","language","Papunesia",-19.06,-169.86,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","cent2060","east2445","poly1242","tong1324","niue1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"niva1238","Nivaclé","cag","language","South America",-22.8557,-61.7606,"S America","SE South America",NA,"mata1289","mata1290","niva1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"njan1240","Njanga",NA,"language","Africa",6.41,11.51,"Africa","African Savannah",NA,"atla1278","volt1241","benu1247","bant1294","nort3168","mamb1309","niza1234","konj1251","konj1252","njan1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nkon1248","Nkonya","nko","language","Africa",7.20316,0.3209,"Africa","African Savannah",NA,"atla1278","volt1241","kwav1236","nyoa1234","poto1254","tano1248","guan1278","nort3204","nkon1245","nkon1248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nkor1239","Nkoroo","nkx","language","Africa",4.57641,7.45802,"Africa","African Savannah",NA,"ijoi1239","ijoo1239","east2383","kaki1245","nkor1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noct1238","Nocte Naga","njb","language","Eurasia",27.152,95.3903,"S/SE Asia","Southeast Asia",NA,"sino1245","brah1260","kony1246","kony1249","noct1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noku1237","Nokuku","nkk","language","Papunesia",-14.8974,166.603,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","nort3195","nort3205","espi1234","west2956","nort3217","noku1237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noma1260","Nomaande","lem","language","Africa",4.5893,10.9157,"Africa","African Savannah",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","mbam1254","mbam1252","nucl1802","sana1299","west2826","mand1474","noma1260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noma1263","Nomatsiguenga","not","language","South America",-11.5349,-74.4371,"S America","Andean",NA,"araw1281","sout3131","kamp1244","prea1240","noma1263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nonu1241","Nonuya","noj","language","South America",-1.25,-72.5,"S America","NE South America",NA,"huit1251","nonu1240","nonu1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noon1242","Noon","snf","language","Africa",14.792,-16.9205,"Africa","African Savannah",NA,"atla1278","nort3146","cang1245","saaf1239","noon1244","noon1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noon1243","Noone","nhu","language","Africa",6.37256,10.5707,"Africa","African Savannah",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","bebo1243","east2730","nsar1239","noon1245","noon1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nort2671","North Saami","sme","language","Eurasia",68.725,22.1113,"N-C Asia","Inner Asia",NA,"ural1272","saam1281","west2390","cent2240","nort2671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nort2673","Northern Karelian",NA,"dialect","Eurasia",65.1691,30.8655,"N-C Asia","Inner Asia",NA,"ural1272","finn1317","coas1319","neva1234","nort3282","lado1234","kare1335","nort2673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nort2690","Northern Uzbek","uzn","language","Eurasia",40.886,69.211,"N-C Asia","Inner Asia",NA,"turk1311","comm1245","karl1243","uygh1241","uygh1240","uzbe1247","nort2690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nort2697","North Azerbaijani","azj","language","Eurasia",40.97768,46.4737,"W and SW Eurasia","Greater Mesopotamia",NA,"turk1311","comm1245","oghu1243","nucl1769","azer1255","nort2697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nort2699","Northwestern Kolami","kfb","language","Eurasia",20.1022,78.4934,"S/SE Asia","Indic",NA,"drav1251","cent2227","kola1242","nort2699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nort2701","Kasaba",NA,"dialect","Eurasia",12.71,79.95,"S/SE Asia","Indic",NA,"drav1251","sout3133","sout3138","tami1291","tami1292","tami1293","tami1294","irul1245","irul1243","nort3279","nort2701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nort2722","Northern Qiang","cng","language","Eurasia",32.2766,103.192,"S/SE Asia","Southeast Asia",NA,"sino1245","burm1265","naqi1236","qian1263","qian1264","upst1234","nort2722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nort2732","Northern Tujia","tji","language","Eurasia",29.3016,109.759,"S/SE Asia","Southeast Asia",NA,"sino1245","burm1265","tuji1244","nort2732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nort2745","Northern Yukaghir","ykg","language","Eurasia",70.498,157.853,"N-C Asia","Inner Asia",NA,"yuka1259","nort2745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nort2774","Northern Ngbandi","ngb","language","Africa",3.56357,21.85251,"Africa","S Africa",NA,"atla1278","volt1241","nort3149","came1255","uban1244","ngba1290","ngba1280","nucl1737","nort2774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nort2775","Northwest Gbaya","gya","language","Africa",5.9503,15.2569,"Africa","African Savannah",NA,"atla1278","volt1241","nort3149","gbay1279","gbay1282","nort2775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nort2795","Zimbabwean Ndebele","nde","language","Africa",-20.2513,27.4096,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","east2731","sout3387","nucl1826","dims1234","ngun1280","ngun1276","nucl1827","ngun1267","swat1244","nort2795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nort2836","North Efate","llp","language","Papunesia",-17.5774,168.375,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","nort3195","cent2269","epie1239","efat1236","nort3222","nort2836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nort2839","North Ambrym","mmg","language","Papunesia",-16.1741,168.14,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","nort3195","cent2269","ambr1240","nort2839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nort2845","North Marquesan","mrq","language","Papunesia",-8.89412,-140.108,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","cent2060","east2445","poly1242","nucl1485","nort3246","solo1260","cent2298","east2449","east2895","marq1246","nort2845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nort2847","North Tanna","tnn","language","Papunesia",-19.3733,169.303,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","sout3173","sout2868","tann1242","nort3218","whit1270","nort2847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
